,Canal,SubCanal,Grupo 1 ,Grupo 2,Afiliação,VL Receita Total,Receita Net MDR,Receita de antecipação de recebiveis,Outras Receitas,Custo de Net MDR,Custo de antecipação de recebiveis,Custo de Outras Receitas,custo_total,lucro Net MDR,lucro antecipação de recebiveis,lucro outras receitas,lucro total,margem Net MDR,margem antecipação de recebiveis,margem Outras Receitas,margem total
5977,DIGITAL,SubCanal 2,Grupo B,BASE,5b474966a4cc76981bf0c12b,0,0,0,0,0,0,0,0,0,0,0,0,,,,
5979,DIGITAL,SubCanal 2,Grupo B,BASE,5b47792b811cab486169f8a3,119,100,0,19,70,0,10,80,30,0,9,39,0.3,,0.47368421052631576,0.3277310924369748
5980,DIGITAL,SubCanal 2,Grupo B,BASE,5b478a268ce345142d5ef77c,75,34,0,41,24,0,21,45,10,0,20,30,0.29411764705882354,,0.4878048780487805,0.4
5981,DIGITAL,SubCanal 2,Grupo B,BASE,5b479e008ce345142d5ef799,160,129,0,31,90,0,16,106,39,0,15,54,0.3023255813953488,,0.4838709677419355,0.3375
5982,DIGITAL,SubCanal 2,Grupo B,BASE,5b479e238ce345142d5ef7a0,125,33,0,92,23,0,46,69,10,0,46,56,0.30303030303030304,,0.5,0.448
5985,DIGITAL,SubCanal 2,Grupo B,BASE,5b47c3798ce345142d5ef7bd,1075,238,351,486,167,123,243,533,71,228,243,542,0.29831932773109243,0.6495726495726496,0.5,0.5041860465116279
5986,DIGITAL,SubCanal 2,Grupo E,PARCERIAS,5b489f717266c2d42f1413b3,14,2,0,12,1,0,6,7,1,0,6,7,0.5,,0.5,0.5
5987,DIGITAL,SubCanal 2,Grupo B,BASE,5b48b6dc1c0fd0d639a88a84,20,4,0,16,3,0,8,11,1,0,8,9,0.25,,0.5,0.45
5988,DIGITAL,SubCanal 2,Grupo B,BASE,5b48b8771c0fd0d639a88a93,60,37,0,23,26,0,11,37,11,0,12,23,0.2972972972972973,,0.5217391304347826,0.38333333333333336
5989,DIGITAL,SubCanal 2,Grupo B,BASE,5b48bbdd1c0fd0d639a88a9b,814,229,180,405,161,63,203,427,68,117,202,387,0.29694323144104806,0.65,0.49876543209876545,0.47542997542997545
5991,DIGITAL,SubCanal 2,Grupo B,BASE,5b48e9c44e1bd7ee0e8462e8,11,0,0,11,0,0,6,6,0,0,5,5,,,0.45454545454545453,0.45454545454545453
5994,DIGITAL,SubCanal 2,Grupo E,PARCERIAS,5b4908a5e1e6a1564b947988,26,25,0,1,18,0,0,18,7,0,1,8,0.28,,1.0,0.3076923076923077
5995,DIGITAL,SubCanal 2,Grupo B,BASE,5b4c9230e23e9cff2b3a77d3,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
5996,DIGITAL,SubCanal 2,Grupo B,BASE,5b4cc7830be2e0346d8736be,94,0,0,94,0,0,47,47,0,0,47,47,,,0.5,0.5
5997,DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b4cd622b74794557abb8725,7,0,0,7,0,0,4,4,0,0,3,3,,,0.42857142857142855,0.42857142857142855
5998,DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b4ce2b0c98a55a432396e66,760,50,681,29,35,238,15,288,15,443,14,472,0.3,0.6505139500734214,0.4827586206896552,0.6210526315789474
5999,DIGITAL,SubCanal 2,Grupo B,BASE,5b4ced35324c4b6c7abdf24c,91,74,0,17,52,0,9,61,22,0,8,30,0.2972972972972973,,0.47058823529411764,0.32967032967032966
6000,DIGITAL,SubCanal 2,Grupo B,BASE,5b4ceff7c98a55a432396e7f,199,183,0,16,128,0,8,136,55,0,8,63,0.3005464480874317,,0.5,0.3165829145728643
6001,DIGITAL,SubCanal 2,Grupo B,BASE,5b4d0359324c4b6c7abdf25f,125,17,0,108,12,0,54,66,5,0,54,59,0.29411764705882354,,0.5,0.472
6002,DIGITAL,SubCanal 2,Grupo B,BASE,5b4d38a7324c4b6c7abdf275,76,61,0,15,42,0,8,50,19,0,7,26,0.3114754098360656,,0.4666666666666667,0.34210526315789475
6003,DIGITAL,SubCanal 2,Grupo E,PARCERIAS,5b4deee349094ba37e56cb82,87,76,0,11,53,0,6,59,23,0,5,28,0.3026315789473684,,0.45454545454545453,0.3218390804597701
6004,DIGITAL,SubCanal 2,Grupo B,BASE,5b4df3d024ddcd443dd0c090,52,26,0,26,18,0,13,31,8,0,13,21,0.3076923076923077,,0.5,0.40384615384615385
6005,DIGITAL,SubCanal 2,Grupo B,BASE,5b4e0d9abd5a484a3d092c06,299,30,224,45,21,78,23,122,9,146,22,177,0.3,0.6517857142857143,0.4888888888888889,0.5919732441471572
6006,DIGITAL,SubCanal 2,Grupo B,BASE,5b4e1fb7b668b7a97ec6c753,57,30,0,27,21,0,13,34,9,0,14,23,0.3,,0.5185185185185185,0.40350877192982454
6008,DIGITAL,SubCanal 2,Grupo B,BASE,5b4e3b7f49094ba37e56cc13,42,0,0,42,0,0,21,21,0,0,21,21,,,0.5,0.5
6009,DIGITAL,SubCanal 2,Grupo B,BASE,5b4e47dc49094ba37e56cc23,68,14,0,54,10,0,27,37,4,0,27,31,0.2857142857142857,,0.5,0.45588235294117646
6011,DIGITAL,SubCanal 2,Grupo B,BASE,5b4e7b5d413b0a881990ed10,271,17,0,254,12,0,127,139,5,0,127,132,0.29411764705882354,,0.5,0.4870848708487085
6012,DIGITAL,SubCanal 2,Grupo B,BASE,5b4f49938c74d0694b86fb56,43,7,0,36,5,0,18,23,2,0,18,20,0.2857142857142857,,0.5,0.46511627906976744
6014,DIGITAL,SubCanal 2,Grupo B,BASE,5b4f7e8d8c74d0694b86fb82,1023,307,575,141,215,201,70,486,92,374,71,537,0.2996742671009772,0.6504347826086957,0.5035460992907801,0.5249266862170088
6015,DIGITAL,SubCanal 2,Grupo D,NEIVA,5b4f84e88c74d0694b86fb8c,3,2,0,1,2,0,1,3,0,0,0,0,0.0,,0.0,0.0
6016,DIGITAL,SubCanal 2,Grupo B,BASE,5b4f916b45a5905705ca9546,473,297,0,176,208,0,88,296,89,0,88,177,0.2996632996632997,,0.5,0.37420718816067655
6017,DIGITAL,SubCanal 2,Grupo B,BASE,5b4f91764a33998f50379f35,5,1,0,4,1,0,2,3,0,0,2,2,0.0,,0.5,0.4
6018,DIGITAL,SubCanal 2,Grupo B,BASE,5b4f9dc98c74d0694b86fbbf,151,73,0,78,51,0,39,90,22,0,39,61,0.3013698630136986,,0.5,0.40397350993377484
6019,DIGITAL,SubCanal 2,Grupo B,BASE,5b4fab4e45a5905705ca9565,394,117,227,50,82,80,25,187,35,147,25,207,0.29914529914529914,0.6475770925110133,0.5,0.5253807106598984
6020,DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b507e9d5466195314e63eaf,824,294,0,530,206,0,265,471,88,0,265,353,0.29931972789115646,,0.5,0.42839805825242716
6021,DIGITAL,SubCanal 2,Grupo B,BASE,5b509221a21124431bc58230,31,11,0,20,7,0,10,17,4,0,10,14,0.36363636363636365,,0.5,0.45161290322580644
6023,DIGITAL,SubCanal 2,Grupo B,LIDER FARMER,5b50a5a9ba85e9e457bb47cb,26,1,0,25,1,0,13,14,0,0,12,12,0.0,,0.48,0.46153846153846156
6024,DIGITAL,SubCanal 2,Grupo B,BASE,5b50c7887d1b69551ba5d0d2,67,41,0,26,29,0,13,42,12,0,13,25,0.2926829268292683,,0.5,0.373134328358209
6025,DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b50d6a4ba85e9e457bb47fc,173,45,0,128,31,0,64,95,14,0,64,78,0.3111111111111111,,0.5,0.4508670520231214
6026,DIGITAL,SubCanal 2,Grupo B,BASE,5b50f3997d1b69551ba5d135,368,302,0,66,212,0,33,245,90,0,33,123,0.2980132450331126,,0.5,0.3342391304347826
6027,DIGITAL,SubCanal 2,Grupo B,BASE,5b51cbafe5e9994e5fd71cca,542,141,368,33,99,129,17,245,42,239,16,297,0.2978723404255319,0.6494565217391305,0.48484848484848486,0.5479704797047971
6029,DIGITAL,SubCanal 2,Grupo B,BASE,5b52179ed91b127f6af1d2ce,66,9,0,57,6,0,29,35,3,0,28,31,0.3333333333333333,,0.49122807017543857,0.4696969696969697
6030,DIGITAL,SubCanal 2,Grupo B,BASE,5b524475aba70f6f6a7446cc,144,0,0,144,0,0,72,72,0,0,72,72,,,0.5,0.5
6031,DIGITAL,SubCanal 2,Grupo B,BASE,5b536dec8855f0fc7d35f788,30,18,0,12,13,0,6,19,5,0,6,11,0.2777777777777778,,0.5,0.36666666666666664
6032,DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b55e4f23da3013109f5c249,318,294,0,24,206,0,12,218,88,0,12,100,0.29931972789115646,,0.5,0.31446540880503143
6033,DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b5603cc3da3013109f5c26b,562,190,0,372,133,0,186,319,57,0,186,243,0.3,,0.5,0.43238434163701067
6034,DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5b561adf7cc3d56060153c6d,3,2,0,1,2,0,0,2,0,0,1,1,0.0,,1.0,0.3333333333333333
6035,DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b563859950da2cc1de2909b,689,623,0,66,436,0,33,469,187,0,33,220,0.3001605136436597,,0.5,0.3193033381712627
6037,DIGITAL,SubCanal 2,Grupo B,BASE,5b572f3fde5e4b3a1e3bafca,36,16,0,20,11,0,10,21,5,0,10,15,0.3125,,0.5,0.4166666666666667
6038,DIGITAL,SubCanal 2,Grupo B,BASE,5b577aa1de5e4b3a1e3bb009,21,8,0,13,6,0,6,12,2,0,7,9,0.25,,0.5384615384615384,0.42857142857142855
6040,DIGITAL,SubCanal 2,Grupo B,BASE,5b5785bfde5e4b3a1e3bb034,36,23,0,13,16,0,6,22,7,0,7,14,0.30434782608695654,,0.5384615384615384,0.3888888888888889
6041,DIGITAL,SubCanal 2,Grupo B,BASE,5b58ba1cb8857b8c2e2f2b00,87,73,0,14,51,0,7,58,22,0,7,29,0.3013698630136986,,0.5,0.3333333333333333
6042,DIGITAL,SubCanal 2,Grupo B,BASE,5b58e13b0f37f2862ebc7fe2,2,0,0,2,0,0,1,1,0,0,1,1,,,0.5,0.5
6043,DIGITAL,SubCanal 2,Grupo B,BASE,5b58e586b8857b8c2e2f2b19,55,0,0,55,0,0,28,28,0,0,27,27,,,0.4909090909090909,0.4909090909090909
6044,DIGITAL,SubCanal 2,Grupo B,BASE,5b58f2650f37f2862ebc8022,23,0,0,23,0,0,11,11,0,0,12,12,,,0.5217391304347826,0.5217391304347826
6045,DIGITAL,SubCanal 2,Grupo B,BASE,5b59dd12c91b997074f74191,6,0,0,6,0,0,3,3,0,0,3,3,,,0.5,0.5
6046,DIGITAL,SubCanal 2,Grupo B,BASE,5b5a1948b3dce2824658d496,173,164,0,9,115,0,4,119,49,0,5,54,0.29878048780487804,,0.5555555555555556,0.31213872832369943
6047,DIGITAL,SubCanal 2,Grupo B,BASE,5b5a26fbc91b997074f741bf,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
6048,DIGITAL,SubCanal 2,Grupo B,BASE,5b5a2b95b3dce2824658d4b4,83,65,0,18,45,0,9,54,20,0,9,29,0.3076923076923077,,0.5,0.3493975903614458
6049,DIGITAL,SubCanal 2,Grupo B,BASE,5b5b1f8f82d43f8d46a9b57d,7,0,0,7,0,0,4,4,0,0,3,3,,,0.42857142857142855,0.42857142857142855
6051,DIGITAL,SubCanal 2,Grupo B,BASE,5b5b44e782d43f8d46a9b59a,159,0,0,159,0,0,80,80,0,0,79,79,,,0.4968553459119497,0.4968553459119497
6052,DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b5b4a2582d43f8d46a9b5a3,963,442,348,173,309,122,86,517,133,226,87,446,0.3009049773755656,0.6494252873563219,0.5028901734104047,0.46313603322949115
6053,DIGITAL,SubCanal 2,Grupo B,BASE,5b5b93f882d43f8d46a9b5ff,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
6054,DIGITAL,SubCanal 2,Grupo B,BASE,5b5cefc65202ead36e921710,252,194,0,58,136,0,29,165,58,0,29,87,0.29896907216494845,,0.5,0.34523809523809523
6055,DIGITAL,SubCanal 2,Grupo B,BASE,5b5f0dc214dbc7bc33cce38b,235,132,0,103,92,0,51,143,40,0,52,92,0.30303030303030304,,0.5048543689320388,0.39148936170212767
6056,DIGITAL,SubCanal 2,Grupo B,BASE,5b5f1ca22a33e0b633ef6d4f,48,27,0,21,19,0,10,29,8,0,11,19,0.2962962962962963,,0.5238095238095238,0.3958333333333333
6057,DIGITAL,SubCanal 2,Grupo B,BASE,5b5f5a3114dbc7bc33cce462,34,25,0,9,18,0,5,23,7,0,4,11,0.28,,0.4444444444444444,0.3235294117647059
6058,DIGITAL,SubCanal 2,Grupo B,BASE,5b5f5ed12a33e0b633ef6dc0,20,0,0,20,0,0,10,10,0,0,10,10,,,0.5,0.5
6060,DIGITAL,SubCanal 2,Grupo B,BASE,5b6092c8641ca02c087967cc,41,25,0,16,18,0,8,26,7,0,8,15,0.28,,0.5,0.36585365853658536
6062,DIGITAL,SubCanal 2,Grupo B,BASE,5b60b8df641ca02c087967f7,12,3,0,9,2,0,4,6,1,0,5,6,0.3333333333333333,,0.5555555555555556,0.5
6064,DIGITAL,SubCanal 2,Grupo B,BASE,5b60d99e8905ebe543929704,667,147,311,209,103,109,104,316,44,202,105,351,0.29931972789115646,0.6495176848874598,0.5023923444976076,0.5262368815592204
6065,DIGITAL,SubCanal 2,Grupo B,BASE,5b60da1902fa427107f94f14,485,170,0,315,119,0,158,277,51,0,157,208,0.3,,0.4984126984126984,0.4288659793814433
6066,DIGITAL,SubCanal 2,Grupo B,BASE,5b6100b11398ffe06a816ebf,31,14,0,17,10,0,9,19,4,0,8,12,0.2857142857142857,,0.47058823529411764,0.3870967741935484
6067,DIGITAL,SubCanal 2,Grupo B,BASE,5b61086a641ca02c08796831,123,36,0,87,25,0,43,68,11,0,44,55,0.3055555555555556,,0.5057471264367817,0.44715447154471544
6069,DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b61cb6e0d63fe2754e4fb53,581,146,426,9,102,149,4,255,44,277,5,326,0.3013698630136986,0.6502347417840375,0.5555555555555556,0.5611015490533563
6070,DIGITAL,SubCanal 2,Grupo B,BASE,5b61fec5381716c627319f0a,7,2,0,5,1,0,2,3,1,0,3,4,0.5,,0.6,0.5714285714285714
6072,DIGITAL,SubCanal 2,Grupo B,BASE,5b62e9590d63fe2754e4fbd9,33,2,0,31,1,0,15,16,1,0,16,17,0.5,,0.5161290322580645,0.5151515151515151
6073,DIGITAL,SubCanal 2,Grupo B,BASE,5b6300d1eb80599d17cc1417,424,308,0,116,216,0,58,274,92,0,58,150,0.2987012987012987,,0.5,0.35377358490566035
6074,DIGITAL,SubCanal 2,Grupo B,BASE,5b630fc90d63fe2754e4fbe5,45,14,0,31,10,0,16,26,4,0,15,19,0.2857142857142857,,0.4838709677419355,0.4222222222222222
6075,DIGITAL,SubCanal 2,Grupo B,BASE,5b6330f0588ef3e467bdd1c0,27,15,0,12,11,0,6,17,4,0,6,10,0.26666666666666666,,0.5,0.37037037037037035
6077,DIGITAL,SubCanal 2,Grupo B,BASE,5b646fca5188117e32f32c8e,39,17,0,22,12,0,11,23,5,0,11,16,0.29411764705882354,,0.5,0.41025641025641024
6078,DIGITAL,SubCanal 2,Grupo B,BASE,5b6471cfb5c4d84169980a2a,7,0,0,7,0,0,4,4,0,0,3,3,,,0.42857142857142855,0.42857142857142855
6079,DIGITAL,SubCanal 2,Grupo B,BASE,5b64a20f1427ec24773d3e49,40,0,40,0,0,14,0,14,0,26,0,26,,0.65,,0.65
6080,DIGITAL,SubCanal 2,Grupo B,BASE,5b64b1ef1427ec24773d3e57,30,24,0,6,17,0,3,20,7,0,3,10,0.2916666666666667,,0.5,0.3333333333333333
6081,DIGITAL,SubCanal 2,Grupo B,BASE,5b64c44daab3ff12770686f8,136,114,0,22,80,0,11,91,34,0,11,45,0.2982456140350877,,0.5,0.33088235294117646
6082,DIGITAL,SubCanal 2,Grupo B,BASE,5b684c660d8719d615414a99,22,17,0,5,12,0,3,15,5,0,2,7,0.29411764705882354,,0.4,0.3181818181818182
6083,DIGITAL,SubCanal 2,Grupo B,BASE,5b6911792e6a950d5823e4d6,32,11,0,21,8,0,11,19,3,0,10,13,0.2727272727272727,,0.47619047619047616,0.40625
6084,DIGITAL,SubCanal 2,Grupo B,BASE,5b69918f2e6a950d5823e4e0,76,19,0,57,13,0,29,42,6,0,28,34,0.3157894736842105,,0.49122807017543857,0.4473684210526316
6085,DIGITAL,SubCanal 2,Grupo B,BASE,5b69b806ecb00d4160b9f889,44,30,0,14,21,0,7,28,9,0,7,16,0.3,,0.5,0.36363636363636365
6087,DIGITAL,SubCanal 2,Grupo B,BASE,5b69d462b6f0a09564c30f1d,200,35,149,16,25,52,8,85,10,97,8,115,0.2857142857142857,0.6510067114093959,0.5,0.575
6089,DIGITAL,SubCanal 2,Grupo B,BASE,5b69edf1ecb00d4160b9f8c1,27,4,0,23,3,0,11,14,1,0,12,13,0.25,,0.5217391304347826,0.48148148148148145
6090,DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b69f5cbb6f0a09564c30f60,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
6091,DIGITAL,SubCanal 2,Grupo B,BASE,5b6a0346039d91f91b9b84e3,19,0,0,19,0,0,9,9,0,0,10,10,,,0.5263157894736842,0.5263157894736842
6092,DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b6a046f039d91f91b9b84ea,175,175,0,0,123,0,0,123,52,0,0,52,0.29714285714285715,,,0.29714285714285715
6093,DIGITAL,SubCanal 2,Grupo B,BASE,5b6a2b74b6f0a09564c30f83,7,0,0,7,0,0,4,4,0,0,3,3,,,0.42857142857142855,0.42857142857142855
6094,DIGITAL,SubCanal 2,Grupo B,BASE,5b6af84def8f98c56f6cfa06,51,35,0,16,25,0,8,33,10,0,8,18,0.2857142857142857,,0.5,0.35294117647058826
6095,DIGITAL,SubCanal 2,Grupo B,BASE,5b6afdc1acbbf8d86f041363,18,0,0,18,0,0,9,9,0,0,9,9,,,0.5,0.5
6096,DIGITAL,SubCanal 2,Grupo B,BASE,5b6b034bacbbf8d86f04136c,11,0,0,11,0,0,6,6,0,0,5,5,,,0.45454545454545453,0.45454545454545453
6097,DIGITAL,SubCanal 2,Grupo B,BASE,5b6b0a195cc5a3b2367f0969,50,0,0,50,0,0,25,25,0,0,25,25,,,0.5,0.5
6098,DIGITAL,SubCanal 2,Grupo B,BASE,5b6b1596ef8f98c56f6cfa22,40,0,0,40,0,0,20,20,0,0,20,20,,,0.5,0.5
6099,DIGITAL,SubCanal 2,Grupo B,BASE,5b6b2472ef8f98c56f6cfa31,878,233,613,32,163,214,16,393,70,399,16,485,0.30042918454935624,0.6508972267536705,0.5,0.5523917995444191
6102,DIGITAL,SubCanal 2,Grupo B,BASE,5b6b529b0802febb09bd54da,23,17,0,6,12,0,3,15,5,0,3,8,0.29411764705882354,,0.5,0.34782608695652173
6103,DIGITAL,SubCanal 2,Grupo B,BASE,5b6b65388e671b194f96e86e,751,78,0,673,55,0,337,392,23,0,336,359,0.2948717948717949,,0.49925705794947994,0.4780292942743009
6104,DIGITAL,SubCanal 2,Grupo B,BASE,5b6c47b90802febb09bd555a,705,640,0,65,448,0,32,480,192,0,33,225,0.3,,0.5076923076923077,0.3191489361702128
6105,DIGITAL,SubCanal 2,Grupo B,BASE,5b6c545b5c56cf640744797a,407,63,173,171,44,60,85,189,19,113,86,218,0.30158730158730157,0.653179190751445,0.5029239766081871,0.5356265356265356
6106,DIGITAL,SubCanal 2,Grupo B,BASE,5b6c6c160802febb09bd557a,80,58,0,22,41,0,11,52,17,0,11,28,0.29310344827586204,,0.5,0.35
6107,DIGITAL,SubCanal 2,Grupo B,BASE,5b6c74165c56cf6407447999,27,19,0,8,14,0,4,18,5,0,4,9,0.2631578947368421,,0.5,0.3333333333333333
6108,DIGITAL,SubCanal 2,Grupo B,BASE,5b6d7c144c7e00274d452590,35,8,0,27,6,0,14,20,2,0,13,15,0.25,,0.48148148148148145,0.42857142857142855
6110,DIGITAL,SubCanal 2,Grupo B,BASE,5b6d8b315c56cf6407447a11,7,0,0,7,0,0,4,4,0,0,3,3,,,0.42857142857142855,0.42857142857142855
6111,DIGITAL,SubCanal 2,Grupo B,BASE,5b6dd05a4c5bc0a161dad7a4,120,4,0,116,3,0,58,61,1,0,58,59,0.25,,0.5,0.49166666666666664
6112,DIGITAL,SubCanal 2,Grupo B,BASE,5b7192bb3a9859ec3b8f2aa3,20,2,0,18,1,0,9,10,1,0,9,10,0.5,,0.5,0.5
6113,DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b71c0fd3a9859ec3b8f2afd,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
6114,DIGITAL,SubCanal 2,Grupo B,BASE,5b71d3a60568f74b7e95eebd,769,68,336,365,47,118,183,348,21,218,182,421,0.3088235294117647,0.6488095238095238,0.4986301369863014,0.5474642392717816
6115,DIGITAL,SubCanal 2,Grupo B,BASE,5b71daca7387582d4fa6e70f,244,128,0,116,90,0,58,148,38,0,58,96,0.296875,,0.5,0.39344262295081966
6116,DIGITAL,SubCanal 2,Grupo B,BASE,5b727d714751310b64def2d1,18,0,0,18,0,0,9,9,0,0,9,9,,,0.5,0.5
6117,DIGITAL,SubCanal 2,Grupo B,INSIDE B,5b72fbd0b0e817ad4e300981,574,368,0,206,258,0,103,361,110,0,103,213,0.29891304347826086,,0.5,0.3710801393728223
6118,DIGITAL,SubCanal 2,Grupo B,BASE,5b730bf2657673ea63baed1b,265,73,0,192,51,0,96,147,22,0,96,118,0.3013698630136986,,0.5,0.44528301886792454
6119,DIGITAL,SubCanal 2,Grupo B,BASE,5b7314cc925aa8431ad5a46b,21,0,0,21,0,0,11,11,0,0,10,10,,,0.47619047619047616,0.47619047619047616
6120,DIGITAL,SubCanal 2,Grupo B,BASE,5b731a21925aa8431ad5a473,12,6,0,6,4,0,3,7,2,0,3,5,0.3333333333333333,,0.5,0.4166666666666667
6121,DIGITAL,SubCanal 2,Grupo B,BASE,5b731a27925aa8431ad5a47a,42,11,0,31,7,0,15,22,4,0,16,20,0.36363636363636365,,0.5161290322580645,0.47619047619047616
6122,DIGITAL,SubCanal 2,Grupo B,BASE,5b734d6da4f54b3853115c9e,64,39,0,25,27,0,13,40,12,0,12,24,0.3076923076923077,,0.48,0.375
6123,DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b734f23925aa8431ad5a4b9,702,197,0,505,138,0,253,391,59,0,252,311,0.29949238578680204,,0.499009900990099,0.443019943019943
6124,DIGITAL,SubCanal 2,Grupo B,BASE,5b745a504beebb82223f60aa,24,11,0,13,8,0,7,15,3,0,6,9,0.2727272727272727,,0.46153846153846156,0.375
6125,DIGITAL,SubCanal 2,Grupo B,BASE,5b74684db934ff2268478b3a,3,0,0,3,0,0,2,2,0,0,1,1,,,0.3333333333333333,0.3333333333333333
6126,DIGITAL,SubCanal 2,Grupo B,BASE,5b747926cd1ec4252af741cb,123,33,56,34,23,20,17,60,10,36,17,63,0.30303030303030304,0.6428571428571429,0.5,0.5121951219512195
6127,DIGITAL,SubCanal 2,Grupo B,BASE,5b748ae7cd1ec4252af741e0,114,82,0,32,57,0,16,73,25,0,16,41,0.3048780487804878,,0.5,0.35964912280701755
6128,DIGITAL,SubCanal 2,Grupo B,BASE,5b74a5220da3c3d36fe6f5f4,221,42,133,46,30,47,23,100,12,86,23,121,0.2857142857142857,0.6466165413533834,0.5,0.5475113122171946
6129,DIGITAL,SubCanal 2,Grupo B,BASE,5b758f9721c6f938657d91df,12,8,0,4,6,0,2,8,2,0,2,4,0.25,,0.5,0.3333333333333333
6130,DIGITAL,SubCanal 2,Grupo B,BASE,5b75b3b864c2b18f2c3fc345,571,234,161,176,164,56,88,308,70,105,88,263,0.29914529914529914,0.6521739130434783,0.5,0.46059544658493873
6132,DIGITAL,SubCanal 2,Grupo B,BASE,5b76391ea72b407c1094dc98,19,16,0,3,11,0,2,13,5,0,1,6,0.3125,,0.3333333333333333,0.3157894736842105
6133,DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5b76e57fc8f3fc434ff45ebb,24,14,0,10,10,0,5,15,4,0,5,9,0.2857142857142857,,0.5,0.375
6134,DIGITAL,SubCanal 2,Grupo B,BASE,5b76f012837f24314fd71023,254,213,0,41,149,0,21,170,64,0,20,84,0.3004694835680751,,0.4878048780487805,0.33070866141732286
6135,DIGITAL,SubCanal 2,Grupo B,BASE,5b787504d4fe6bf4582a99e6,248,79,0,169,55,0,84,139,24,0,85,109,0.3037974683544304,,0.5029585798816568,0.43951612903225806
6136,DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5b7abcbc4dec0a0c1e70a8cd,88,9,32,47,6,11,23,40,3,21,24,48,0.3333333333333333,0.65625,0.5106382978723404,0.5454545454545454
6137,DIGITAL,SubCanal 2,Grupo B,BASE,5b7acfee4dec0a0c1e70a8e0,483,180,230,73,126,80,36,242,54,150,37,241,0.3,0.6521739130434783,0.5068493150684932,0.4989648033126294
6138,DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5b7ad7994dec0a0c1e70a8ec,0,0,0,0,0,0,0,0,0,0,0,0,,,,
6139,DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5b7adb8b9a6da6506614a3bc,22,0,0,22,0,0,11,11,0,0,11,11,,,0.5,0.5
6140,DIGITAL,SubCanal 2,Grupo B,BASE,5b7af4c40d53eb3f2e37bda5,43,24,0,19,17,0,9,26,7,0,10,17,0.2916666666666667,,0.5263157894736842,0.3953488372093023
6141,DIGITAL,SubCanal 2,Grupo B,BASE,5b7b20e10d53eb3f2e37bde2,52,45,0,7,31,0,3,34,14,0,4,18,0.3111111111111111,,0.5714285714285714,0.34615384615384615
6142,DIGITAL,SubCanal 2,Grupo B,BASE,5b7c1170de6ed38176140ec6,586,112,444,30,78,155,15,248,34,289,15,338,0.30357142857142855,0.6509009009009009,0.5,0.5767918088737202
6143,DIGITAL,SubCanal 2,Grupo B,BASE,5b7c20b143ac04453daf03e6,62,3,0,59,2,0,30,32,1,0,29,30,0.3333333333333333,,0.4915254237288136,0.4838709677419355
6144,DIGITAL,SubCanal 2,Grupo B,BASE,5b7c25984b48576e73f54c2b,14,0,0,14,0,0,7,7,0,0,7,7,,,0.5,0.5
6145,DIGITAL,SubCanal 2,Grupo B,BASE,5b7c3fcd4b48576e73f54c3d,2,0,0,2,0,0,1,1,0,0,1,1,,,0.5,0.5
6146,DIGITAL,SubCanal 2,Grupo B,BASE,5b7c6edbef56f3587369eb87,413,193,0,220,135,0,110,245,58,0,110,168,0.3005181347150259,,0.5,0.4067796610169492
6148,DIGITAL,SubCanal 2,Grupo B,BASE,5b7cd55fea8f3b603db7007c,20,2,0,18,1,0,9,10,1,0,9,10,0.5,,0.5,0.5
6149,DIGITAL,SubCanal 2,Grupo B,BASE,5b7d4333ea8f3b603db70090,301,47,163,91,33,57,46,136,14,106,45,165,0.2978723404255319,0.6503067484662577,0.4945054945054945,0.5481727574750831
6150,DIGITAL,SubCanal 2,Grupo B,INSIDE A,5b7da12ce06fd03c0a757c35,648,440,0,208,308,0,104,412,132,0,104,236,0.3,,0.5,0.36419753086419754
6151,DIGITAL,SubCanal 2,Grupo B,BASE,5b7da77454163eb24079977a,653,94,0,559,66,0,279,345,28,0,280,308,0.2978723404255319,,0.5008944543828264,0.47166921898928027
6152,DIGITAL,SubCanal 2,Grupo B,BASE,5b7dbb9de06fd03c0a757c49,178,82,0,96,57,0,48,105,25,0,48,73,0.3048780487804878,,0.5,0.4101123595505618
