Canal,SubCanal,Grupo 1 ,Grupo 2,Afiliação,VL Receita Total,Receita Net MDR,Receita de antecipação de recebiveis,Outras Receitas,Custo de Net MDR,Custo de antecipação de recebiveis,Custo de Outras Receitas
DIGITAL,SubCanal 2,Grupo B,BASE,5c81314a466642a822fe23b5,-29,-4,0,-25,-3,0,-12
DIGITAL,SubCanal 2,Grupo B,LARGE A,5c81504f615db3320f264e41,295,35,0,260,24,0,130
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5c815090f2f389310f898109,5218,288,4066,864,202,1423,432
DIGITAL,SubCanal 2,Grupo B,BASE,5c8157c0157931a922dd746a,827,0,0,827,0,0,413
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c816587f2f389310f898123,495,355,0,140,249,0,70
DIGITAL,SubCanal 2,Grupo B,FIELD B,5c8166edf2f389310f89812b,5689,1179,0,4510,825,0,2255
DIGITAL,SubCanal 2,Grupo C,RAFAEL,5c8268fd157931a922dd7594,563,9,376,177,7,132,89
DIGITAL,SubCanal 2,Grupo B,BASE,5c8281ae466642a822fe256a,27,10,0,17,7,0,8
DIGITAL,SubCanal 2,Grupo B,BASE,5c828256157931a922dd75d3,3,0,0,3,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5c82a7e3157931a922dd7613,53,0,0,53,0,0,27
DIGITAL,SubCanal 2,Grupo B,BASE,5c82ce84615db3320f265071,485,161,0,324,113,0,162
DIGITAL,SubCanal 2,Grupo B,BASE,5c8480c4157931a922dd7780,7,0,0,7,0,0,3
DIGITAL,SubCanal 2,Grupo E,PARCERIAS,5c855c47157931a922dd7795,19,11,0,9,7,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5c85e445615db3320f26513b,62,52,0,9,37,0,5
DIGITAL,SubCanal 2,Grupo B,BASE,5c86676ff3e08213520ff17a,24,0,0,24,0,0,12
DIGITAL,SubCanal 2,Grupo B,BASE,5c868dc611cac4445259e462,98,24,0,74,17,0,37
DIGITAL,SubCanal 2,Grupo B,BASE,5c86ac13433b89d43c7d2525,299,99,153,47,69,53,23
DIGITAL,SubCanal 2,Grupo B,BASE,5c86b4e711cac4445259e496,99,66,0,33,47,0,16
DIGITAL,SubCanal 2,Grupo B,BASE,5c87a532f3e08213520ff20c,435,0,0,435,0,0,218
DIGITAL,SubCanal 2,Grupo B,BASE,5c87a6c311cac4445259e509,1705,260,1071,374,182,375,187
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5c87b096433b89d43c7d25a3,53,14,0,39,10,0,19
DIGITAL,SubCanal 2,Grupo B,BASE,5c87d64c62f706f63c2ccb39,324,208,0,116,146,0,58
DIGITAL,SubCanal 2,Grupo B,BASE,5c87e34311cac4445259e560,294,29,216,49,20,76,24
DIGITAL,SubCanal 2,Grupo B,BASE,5c8801baf3e08213520ff24f,656,122,386,148,85,135,74
DIGITAL,SubCanal 2,Grupo B,BASE,5c8805ec433b89d43c7d25ed,34,25,0,10,17,0,5
DIGITAL,SubCanal 2,Grupo B,BASE,5c883cbd433b89d43c7d260b,39,19,0,20,14,0,10
DIGITAL,SubCanal 2,Grupo B,BASE,5c8900d762f706f63c2ccbc1,103,98,0,5,69,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5c891647433b89d43c7d2661,4,2,0,2,1,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5c8919b111cac4445259e5fa,115,12,79,24,9,28,12
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c8933eaf3e08213520ff2ef,3424,1573,1375,476,1101,481,238
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c8955c311cac4445259e653,1218,367,0,851,257,0,426
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c89566f62f706f63c2ccc0e,9,0,0,9,0,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5c8958b762f706f63c2ccc17,25,2,19,5,1,7,2
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5c8958e2f3e08213520ff33b,7,5,0,2,3,0,1
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5c896805433b89d43c7d26c8,406,0,388,18,0,136,9
DIGITAL,SubCanal 2,Grupo B,BASE,5c897b0711cac4445259e680,463,304,0,159,213,0,80
DIGITAL,SubCanal 2,Grupo B,BASE,5c8986e8433b89d43c7d26eb,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5c8a3df7f3e08213520ff3a4,1259,1195,0,63,837,0,32
DIGITAL,SubCanal 2,Grupo B,BASE,5c8a4ea7433b89d43c7d2723,258,234,0,25,164,0,12
DIGITAL,SubCanal 2,Grupo D,JULIA,5c8a67b462f706f63c2ccc8a,308,0,0,308,0,0,154
DIGITAL,SubCanal 2,Grupo B,BASE,5c8a8bcd11cac4445259e6f3,499,139,292,67,98,102,34
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c8a932491c976cb185e6a19,5125,315,4146,665,220,1451,332
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5c8aa8285db4b61f2d31ddb0,345,131,0,214,91,0,107
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c8abd7891c976cb185e6a4b,401,266,0,135,186,0,68
DIGITAL,SubCanal 2,Grupo B,BASE,5c8b945591c976cb185e6a9a,294,36,0,258,25,0,129
DIGITAL,SubCanal 2,Grupo B,BASE,5c8b987b5db4b61f2d31de50,2233,256,1821,156,179,637,78
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c8ba45b50fcf47902c025a4,1809,717,0,1092,502,0,546
DIGITAL,SubCanal 2,Grupo B,BASE,5c8ba50172b6b3466a1d9bda,15,0,0,15,0,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5c8bb1fc50fcf47902c025bc,288,0,284,4,0,100,2
DIGITAL,SubCanal 2,Grupo B,BASE,5c8be4267ec3a67b025bcfab,211,124,0,87,87,0,43
DIGITAL,SubCanal 2,Grupo B,BASE,5c8c12ca363d85456a2028e9,18,6,0,12,4,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5c8c1b22dec1fa737ab05d73,22,8,0,14,6,0,7
DIGITAL,SubCanal 2,Grupo E,PARCERIAS,5c8c296e7ec3a67b025bd007,2,2,0,1,1,0,0
DIGITAL,SubCanal 2,Grupo B,BASE,5c8c366c50fcf47902c02649,261,63,0,198,44,0,99
DIGITAL,SubCanal 2,Grupo B,BASE,5c8c379472b6b3466a1d9c5c,8,6,0,2,4,0,1
DIGITAL,SubCanal 2,Grupo C,RAFAEL,5c8d2b5872b6b3466a1d9c9d,1033,365,0,668,256,0,334
DIGITAL,SubCanal 2,Grupo B,BASE,5c8fbadc72b6b3466a1da04f,1931,177,1617,137,124,566,68
DIGITAL,SubCanal 2,Grupo B,BASE,5c8febef363d85456a202bee,11,0,0,11,0,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5c8ffd4f363d85456a202c03,65,60,0,5,42,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5c900e1d363d85456a202c14,914,201,501,212,141,175,106
DIGITAL,SubCanal 2,Grupo B,BASE,5c902f6650fcf47902c029ed,936,344,214,379,241,75,189
DIGITAL,SubCanal 2,Grupo B,BASE,5c90f45450fcf47902c02a37,32414,5542,26629,243,3879,9320,122
DIGITAL,SubCanal 2,Grupo B,BASE,5c91105350fcf47902c02a61,703,0,0,703,0,0,352
DIGITAL,SubCanal 2,Grupo B,BASE,5c911745363d85456a202c75,535,473,0,62,331,0,31
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5c911c7e72b6b3466a1da140,144,0,0,144,0,0,72
DIGITAL,SubCanal 2,Grupo B,BASE,5c9125e672b6b3466a1da15a,1013,171,581,261,119,203,131
DIGITAL,SubCanal 2,Grupo C,FELIPA,5c912bfb72b6b3466a1da164,504,441,0,63,309,0,31
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c912c7e50fcf47902c02a88,153,141,0,11,99,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5c913d5f7ec3a67b025bd4b6,80,0,0,80,0,0,40
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5c9145a0363d85456a202cb8,18,0,0,18,0,0,9
DIGITAL,SubCanal 2,Grupo B,BASE,5c92423a72b6b3466a1da1ea,574,52,519,3,37,182,2
DIGITAL,SubCanal 2,Grupo B,BASE,5c9264e1363d85456a202d46,58,27,0,31,19,0,16
DIGITAL,SubCanal 2,Grupo B,BASE,5c926ecd7ec3a67b025bd549,238,202,0,37,141,0,18
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c92709e50fcf47902c02b2c,1614,188,277,1149,132,97,574
DIGITAL,SubCanal 2,Grupo C,KAIO,5c9280047ec3a67b025bd56a,1427,1053,0,374,737,0,187
DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5c92856250fcf47902c02b5e,979,654,0,325,458,0,163
DIGITAL,SubCanal 2,Grupo B,BASE,5c928e9650fcf47902c02b82,184,115,0,69,80,0,35
DIGITAL,SubCanal 2,Grupo B,BASE,5c9293ab50fcf47902c02b8d,47,46,0,1,32,0,0
DIGITAL,SubCanal 2,Grupo B,BASE,5c92a36e72b6b3466a1da27d,867,124,345,397,87,121,199
DIGITAL,SubCanal 2,Grupo B,BASE,5c92a71372b6b3466a1da28d,332,150,159,24,105,56,12
DIGITAL,SubCanal 2,Grupo B,BASE,5c92b7ec7ec3a67b025bd5a6,441,0,0,441,0,0,221
DIGITAL,SubCanal 2,Grupo B,BASE,5c93cb595e5032117f2184f0,3619,432,3073,114,302,1076,57
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c93cd6b05e2a2ae67d53aef,1916,88,1050,778,62,368,389
DIGITAL,SubCanal 2,Grupo B,BASE,5c93d1482b219e1c7f15109c,91,32,10,48,23,4,24
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5c94c2c905e2a2ae67d53b5e,13,0,0,13,0,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5c94dd8b2b219e1c7f15111a,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5c94ebe82b219e1c7f15113e,15,11,0,4,7,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5c94f2c32b219e1c7f151148,104,81,0,23,57,0,12
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5c94fabf05e2a2ae67d53b97,2,1,0,1,1,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5c95038c5e5032117f2185a7,639,470,0,169,329,0,84
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5c951099046a0daf674d7d29,5,4,0,1,3,0,1
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5c951f7205e2a2ae67d53bcb,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c9537372b219e1c7f15119b,22,11,0,11,8,0,5
DIGITAL,SubCanal 2,Grupo B,BASE,5c9539775e5032117f2185ca,603,425,0,178,298,0,89
DIGITAL,SubCanal 2,Grupo B,BASE,5c953c62263e2fec0c9c326c,291,203,0,88,142,0,44
DIGITAL,SubCanal 2,Grupo B,BASE,5c953f2105e2a2ae67d53be4,51,0,0,51,0,0,26
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5c9540bf046a0daf674d7d5c,452,375,0,77,262,0,39
DIGITAL,SubCanal 2,Grupo B,BASE,5c957f50046a0daf674d7d77,5,1,0,4,1,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5c98769205e2a2ae67d53cb6,224,56,85,83,39,30,42
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c98e5cf5402b6fc15f02f77,334,0,0,334,0,0,167
DIGITAL,SubCanal 2,Grupo B,BASE,5c98f11db45bc71e2fc18871,40,26,0,14,18,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5c99006db45bc71e2fc1888b,2,1,0,1,1,0,0
DIGITAL,SubCanal 2,Grupo B,BASE,5c99827cfa1d54fb158dadfa,276,221,0,55,155,0,27
DIGITAL,SubCanal 2,Grupo B,BASE,5c9a25a863016c6b3a935007,2834,272,0,2562,190,0,1281
DIGITAL,SubCanal 2,Grupo B,BASE,5c9a2fc1fe68a9c053916452,13,0,0,13,0,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5c9a4529a0e154713a0308cf,79,42,0,37,29,0,19
DIGITAL,SubCanal 2,Grupo B,BASE,5c9a57ab63016c6b3a935034,45,24,0,22,16,0,11
DIGITAL,SubCanal 2,Grupo B,BASE,5c9a6493a0e154713a030902,895,153,457,285,107,160,143
DIGITAL,SubCanal 2,Grupo B,BASE,5c9a65bafe68a9c05391649b,37,35,0,2,24,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5c9a6613da32aeb853acc70d,103,0,30,72,0,11,36
DIGITAL,SubCanal 2,Grupo B,BASE,5c9a69bea0e154713a030916,442,273,8,161,191,3,81
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5c9a6a56a0e154713a03091d,2074,461,1451,162,323,508,81
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c9a838dda32aeb853acc72f,1235,470,442,323,329,155,161
DIGITAL,SubCanal 2,Grupo B,BASE,5c9abb0fda32aeb853acc763,625,392,0,233,275,0,117
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5c9b6e3ba0e154713a030980,4024,1102,2435,487,771,852,244
DIGITAL,SubCanal 2,Grupo B,BASE,5c9b80c4fe68a9c053916534,1333,364,0,969,255,0,485
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5c9b8aa0da32aeb853acc7cf,36,-8,0,44,-5,0,22
DIGITAL,SubCanal 2,Grupo B,BASE,5c9bb472c0fd391460062721,78,75,0,3,52,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5c9bb77efe68a9c053916565,1090,426,0,664,298,0,332
DIGITAL,SubCanal 2,Grupo B,BASE,5c9bc15da0e154713a0309dc,-1,-7,0,6,-5,0,3
DIGITAL,SubCanal 2,Grupo B,BASE,5c9bd42099f34b2479a70f64,164,109,0,54,77,0,27
DIGITAL,SubCanal 2,Grupo B,BASE,5c9ccbc99ece7aae7874810b,33,14,0,19,10,0,10
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5c9cdcdaad12fd3d07c9a675,11,7,0,4,5,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5c9cdfd18b9245f072035a1d,210,68,0,142,47,0,71
DIGITAL,SubCanal 2,Grupo B,BASE,5c9ceeeaa31c9b12735e5135,820,64,0,756,45,0,378
DIGITAL,SubCanal 2,Grupo B,BASE,5c9cf8fc24f35e246b4dabb9,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5c9d01d5e459b63d088372d8,332,81,0,252,56,0,126
DIGITAL,SubCanal 2,Grupo C,ARTHURO,5c9d031a24f35e246b4dabc6,97,36,0,61,25,0,31
DIGITAL,SubCanal 2,Grupo B,BASE,5c9d082fe459b63d088372e2,111,85,0,27,59,0,13
DIGITAL,SubCanal 2,Grupo B,BASE,5c9d39ebad12fd3d07c9a736,41,12,0,30,8,0,15
DIGITAL,SubCanal 2,Grupo B,BASE,5c9e0143d58f5b408324bf37,112,104,0,8,73,0,4
DIGITAL,SubCanal 2,Grupo C,PRI,5c9e019f24f35e246b4dac75,1930,84,1112,734,59,389,367
DIGITAL,SubCanal 2,Grupo B,BASE,5c9e36097de4cf4070ebc27b,86,39,6,42,27,2,21
DIGITAL,SubCanal 2,Grupo B,BASE,5c9e3a9862a07424715754c4,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5c9e6afdd58f5b408324c125,36,0,0,36,0,0,18
DIGITAL,SubCanal 2,Grupo B,BASE,5c9f900b24f35e246b4dada5,6,2,0,4,1,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5ca21310e459b63d088375d4,145,108,0,37,75,0,18
DIGITAL,SubCanal 2,Grupo B,BASE,5ca2247a62a07424715756ea,365,286,0,79,200,0,39
DIGITAL,SubCanal 2,Grupo B,BASE,5ca24dd924f35e246b4daf0d,67,26,0,41,18,0,21
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5ca25229e459b63d0883764c,382,266,0,116,186,0,58
DIGITAL,SubCanal 2,Grupo B,BASE,5ca262acad12fd3d07c9aa65,67,42,0,25,29,0,12
DIGITAL,SubCanal 2,Grupo D,DANIEL,5ca2806362a07424715757d4,18,4,0,14,3,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5ca3603bb5e39f3a423a80e0,178,82,0,96,57,0,48
DIGITAL,SubCanal 2,Grupo B,BASE,5ca3612062a0742471575815,150,133,0,17,93,0,8
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5ca36de7899bab03b450637d,7326,373,6240,713,261,2184,356
DIGITAL,SubCanal 2,Grupo B,BASE,5ca3780769e68f1d0f6ee5f1,270,92,0,177,65,0,89
DIGITAL,SubCanal 2,Grupo B,BASE,5ca3805e1df77b03ba293143,100,84,0,16,59,0,8
DIGITAL,SubCanal 2,Grupo B,BASE,5ca3931a6bb3ba1d106784a9,59,36,0,23,25,0,11
DIGITAL,SubCanal 2,Grupo D,NEIVA,5ca3b5b46bb3ba1d106784ca,1,0,0,1,0,0,1
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5ca3be505a4be63aad2ec28c,570,124,0,446,87,0,223
DIGITAL,SubCanal 2,Grupo B,BASE,5ca3ccf35fd9d835178a754d,325,7,14,304,5,5,152
DIGITAL,SubCanal 2,Grupo B,BASE,5ca42d98899bab03b450641e,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5ca4a37fb5e39f3a423a83b0,752,0,0,752,0,0,376
DIGITAL,SubCanal 2,Grupo B,BASE,5ca4d3d3c5a4e0406deefc3f,675,124,466,85,87,163,43
DIGITAL,SubCanal 2,Grupo B,BASE,5ca4db1069e68f1d0f6ee6bf,102,95,0,7,66,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5ca4ebed899bab03b4506488,54,37,0,17,26,0,9
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5ca4ed50d997d85866a14628,1874,182,1611,81,127,564,41
DIGITAL,SubCanal 2,Grupo B,BASE,5ca4f67f0d2d9d3485620164,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5ca50290c55bbf3aee9137d6,45696,11953,32550,1194,8367,11392,597
DIGITAL,SubCanal 2,Grupo B,BASE,5ca50b03899bab03b45064ad,1,-3,0,4,-2,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5ca5f30f0d2d9d34856202ee,7,0,0,7,0,0,4
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5ca6256f6bb3ba1d10678651,14528,1842,9708,2978,1290,3398,1489
DIGITAL,SubCanal 2,Grupo B,BASE,5ca65247382d8a3fea81b2d5,6,0,0,6,0,0,3
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5ca6559d899bab03b4506551,118,102,0,16,72,0,8
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5ca660441df77b03ba293310,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5ca66d07fb9c8b3c64d9b322,29,0,0,29,0,0,15
DIGITAL,SubCanal 2,Grupo B,BASE,5ca6a63269e68f1d0f6ee7e8,19,6,0,12,4,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5ca75ae75f159d3c6a337b73,1276,308,891,77,215,312,38
DIGITAL,SubCanal 2,Grupo B,BASE,5ca761f51df77b03ba293382,7,0,0,7,0,0,4
DIGITAL,SubCanal 2,Grupo C,ARTHURO,5ca78b107247c93a4130590a,10,9,0,1,6,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5ca78d7a1df77b03ba2933a1,200,115,0,86,80,0,43
DIGITAL,SubCanal 2,Grupo B,BASE,5ca7a679ee622b7ae3793100,14,13,0,1,9,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5ca7d7f97247c93a41305a0e,188,117,0,72,82,0,36
DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5ca7de76899bab03b4506628,50,15,0,35,11,0,18
DIGITAL,SubCanal 2,Grupo B,BASE,5ca9ce5c69e68f1d0f6ee906,233,164,0,69,115,0,34
DIGITAL,SubCanal 2,Grupo B,BASE,5cab45bdbaeeaf67b5af0f28,509,119,0,390,84,0,195
DIGITAL,SubCanal 2,Grupo B,BASE,5cab5cb24f039a3fd8ebf29f,474,115,327,32,80,114,16
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5caba2e7e06499740543f5fe,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5caba478988cfb740618caf0,36,23,0,13,16,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5caba699e06499740543f622,26,0,0,26,0,0,13
DIGITAL,SubCanal 2,Grupo B,BASE,5caba8f613243339f7229450,38,0,0,38,0,0,19
DIGITAL,SubCanal 2,Grupo B,BASE,5cabaa2513243339f722945a,99,41,23,35,29,8,18
DIGITAL,SubCanal 2,Grupo B,BASE,5cabab227247c93a41305e63,839,113,0,726,79,0,363
DIGITAL,SubCanal 2,Grupo B,BASE,5cabac264598730ed6ea71b0,356,211,0,145,148,0,72
DIGITAL,SubCanal 2,Grupo B,BASE,5cabaf8c4598730ed6ea71bf,485,56,419,10,39,147,5
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5cac9f5fe06499740543f69b,4462,1804,2333,324,1263,817,162
DIGITAL,SubCanal 2,Grupo E,PARCERIAS,5caca9df53c8f10ed55111f1,5,4,0,1,3,0,0
DIGITAL,SubCanal 2,Grupo B,BASE,5cacb7e68f68b03486d9ca75,66,22,0,45,15,0,22
DIGITAL,SubCanal 2,Grupo B,BASE,5cace246a095f8052be511ef,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5cace3245f74503fac739d27,39,26,0,13,18,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5cace892d85b9138f5ffe4b1,186,16,148,21,11,52,11
DIGITAL,SubCanal 2,Grupo B,BASE,5cad002053c8f10ed551125a,83,59,0,24,41,0,12
DIGITAL,SubCanal 2,Grupo B,BASE,5cad0ccdb6311f1e0357e27d,171,119,0,53,83,0,26
DIGITAL,SubCanal 2,Grupo B,BASE,5cadda94a138be5d82a34562,1771,112,1577,82,78,552,41
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5cae044e5e84e2571286a8f5,2079,453,998,627,317,349,314
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5cae067f988cfb740618cccc,9,-5,0,14,-4,0,7
DIGITAL,SubCanal 2,Grupo B,FIELD C,5cae25dfa138be5d82a346c9,84478,14238,69744,496,9967,24410,248
DIGITAL,SubCanal 2,Grupo B,BASE,5cae35534598730ed6ea7387,26,14,0,12,10,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5cae37e04598730ed6ea7390,231,162,0,69,113,0,35
DIGITAL,SubCanal 2,Grupo C,LUIS DROGHETTI,5cae3f17988cfb740618cd1b,219,61,151,7,42,53,4
DIGITAL,SubCanal 2,Grupo B,BASE,5cae4848988cfb740618cd2f,68,54,0,14,38,0,7
DIGITAL,SubCanal 2,Grupo B,BASE,5cae57214598730ed6ea73ad,109,71,0,38,49,0,19
DIGITAL,SubCanal 2,Grupo B,BASE,5cae5ad353c8f10ed5511314,47,28,0,18,20,0,9
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5cae7993e06499740543f848,49,0,0,49,0,0,25
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5caf3e5c988cfb740618cd9f,4597,506,2334,1757,354,817,879
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5caf42fd4598730ed6ea7424,510,234,0,275,164,0,138
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5caf7106df1a6f612c09aca3,4188,1231,2545,413,862,891,206
DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5caf760953c8f10ed55113ae,4,0,0,4,0,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5caf8008e06499740543f8f6,16,5,0,10,4,0,5
DIGITAL,SubCanal 2,Grupo C,BRUNA,5caf8863983ac262d2e51016,68,46,13,9,32,5,5
DIGITAL,SubCanal 2,Grupo C,RAFAEL,5cafa79ae06499740543f920,5,1,0,4,1,0,2
DIGITAL,SubCanal 2,Grupo B,BASE,5cafbc744598730ed6ea74af,7,2,0,5,2,0,2
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5cb07a7353c8f10ed5511469,486,134,0,352,94,0,176
DIGITAL,SubCanal 2,Grupo E,PARCERIAS,5cb08017988cfb740618ce53,13,8,0,5,6,0,3
DIGITAL,SubCanal 2,Grupo B,BASE,5cb0935e988cfb740618ce66,17,16,0,1,11,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5cb0c2e0988cfb740618cea0,3,2,0,1,2,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5cb0d0dddf1a6f612c09b015,125,60,0,65,42,0,32
DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5cb0dc234598730ed6ea753f,60,1,0,60,0,0,30
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5cb0e3d453c8f10ed55114cc,3,2,0,1,2,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5cb0e6bd988cfb740618cebe,211,193,0,18,135,0,9
DIGITAL,SubCanal 2,Grupo D,LIDER INBOUND,5cb0ea509db9be617f1cfb4d,7,0,0,7,0,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5cb0f45d71bcd3606dae7a99,63,6,42,15,4,15,8
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5cb0f6abd6be466684253b6a,919,317,0,602,222,0,301
DIGITAL,SubCanal 2,Grupo B,BASE,5cb1e62f8c7e88375d066a31,113,56,0,56,39,0,28
DIGITAL,SubCanal 2,Grupo B,BASE,5cb353179db9be617f1cfc80,12,6,0,6,4,0,3
DIGITAL,SubCanal 2,Grupo B,BASE,5cb482daea792836710e5d0a,83,74,0,9,52,0,4
DIGITAL,SubCanal 2,Grupo B,BASE,5cb4952fe4002f4eeb179870,133,36,0,97,25,0,49
DIGITAL,SubCanal 2,Grupo B,BASE,5cb4975a1ba3a0613213752f,445,173,0,272,121,0,136
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5cb49a5e1ba3a06132137549,2123,71,2021,31,50,707,15
DIGITAL,SubCanal 2,Grupo B,BASE,5cb4ab10d6be466684253e3a,13,8,0,6,5,0,3
DIGITAL,SubCanal 2,Grupo B,BASE,5cb4dc228d961e5e4ff68a5c,149,69,0,80,48,0,40
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5cb4de9586a3e001f9c8b74a,1628,149,1248,231,104,437,115
DIGITAL,SubCanal 2,Grupo B,INSIDE A,5cb4f256ea792836710e5d95,985,616,172,197,431,60,98
DIGITAL,SubCanal 2,Grupo B,INSIDE B,5cb4f660991a8f021a6ca3f9,1008,96,0,912,67,0,456
DIGITAL,SubCanal 2,Grupo B,BASE,5cb52e29e4002f4eeb179913,73,53,0,20,37,0,10
DIGITAL,SubCanal 2,Grupo B,BASE,5cb5bdc9e4002f4eeb179936,763,421,0,342,295,0,171
DIGITAL,SubCanal 2,Grupo B,BASE,5cb5bfbde4002f4eeb17993e,11,0,0,11,0,0,6
DIGITAL,SubCanal 2,Grupo B,BASE,5cb5cee933c4056a7685da08,74,0,0,74,0,0,37
DIGITAL,SubCanal 2,Grupo B,BASE,5cb5d8c933c4056a7685da47,2,1,0,1,1,0,0
DIGITAL,SubCanal 2,Grupo B,BASE,5cb5e511ea792836710e5e19,4,2,0,2,1,0,1
DIGITAL,SubCanal 2,Grupo B,BASE,5cb5f9cd8c7e88375d066bb3,113,65,0,48,46,0,24
